# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.7685499734476123,2.921792802533772,4.758118027947168,0.7307762518159846,2.3056499203428387,3.0,0.0035693419912107335,0.0,0.4730593964364837,0.0
 0.7787505500256893,2.9454658875831496,4.7584219756258195,0.7356017304153138,2.33625165007707,3.000000000000033,0.003409927887800745,0.0,0.4579142575462172,0.0
 0.7888849730919862,2.969294521140692,4.758729850781316,0.7402424272293764,2.3666549192759607,3.0,0.0032571634629062563,0.0,0.44307805179725784,0.0
 0.798954324562294,2.993275263343248,4.759041558885706,0.7447039358617022,2.396862973686884,3.000000000000011,0.0031106403880789254,0.0,0.4285350284043686,0.0
 0.8089596166004852,3.017404674327665,4.759357005411036,0.7489915539694825,2.4268788498014575,2.999999999999978,0.0029699790894264578,0.0,0.41426991154581444,0.0
 0.8189017967057011,3.041679314230791,4.759676095829356,0.7531103000422429,2.456705390117105,3.000000000000011,0.002834824313101026,0.0,0.4002678824702145,0.0
 0.8287817523432143,3.0660957431894746,4.7599987356127125,0.7570649289641699,2.4863452570296447,2.999999999999989,0.0027048443948059224,0.0,0.38651456375416043,0.0
 0.8386003151669355,3.0906505213405633,4.760324830233154,0.7608599464906733,2.5158009455008083,3.000000000000011,0.002579729961640811,0.0,0.3729959967182251,0.0
 0.8483582648757526,3.115340208820906,4.76065428516273,0.7644996226682399,2.54507479462726,3.0000000000000226,0.0024591911648465235,0.0,0.3596986220994833,0.0
 0.8580563327408846,3.1401613657673497,4.760987005873486,0.7679880043163552,2.574168998222656,3.0,0.0023429546104660457,0.0,0.3466092623615736,0.0
 0.8676952048371122,3.165110552316743,4.761322897837472,0.7713289266636262,2.603085614511339,3.0000000000000115,0.0022307670432592528,0.0,0.33371509668756394,0.0
 0.8772755250069724,3.1901843286059344,4.761661866526735,0.7745260241354088,2.6318265750209195,3.0000000000000115,0.0021223885095570686,0.0,0.3210036438980631,0.0
 0.8867978975837298,3.215379254771771,4.762003817413322,0.777582740431103,2.660393692751192,3.0,0.002017594451731866,0.0,0.30846274153101183,0.0
 0.8962628898960798,3.2406918909511013,4.762348655969284,0.7805023379083404,2.688788669688242,3.0,0.0019161713827483438,0.0,0.2960805209280877,0.0
 0.9056710345750202,3.266118797280774,4.7626962876666665,0.7832879062858479,2.7170131037250633,3.0000000000000355,0.0018179190796830595,0.0,0.2838453938311516,0.0
 0.9150228316811451,3.291656533897636,4.763046617977519,0.785942370818465,2.745068495043438,3.000000000000012,0.0017226506142116501,0.0,0.2717460264816147,0.0
 0.9243187506686733,3.3173016609385364,4.763399552373889,0.7884684998658207,2.772956252006023,3.000000000000012,0.0016301875379625477,0.0,0.25977132316246354,0.0
 0.9335592322008237,3.3430507385403225,4.763754996327824,0.7908689119800858,2.8006776966024742,3.000000000000012,0.0015403622924131015,0.0,0.24791040347725216,0.0
 0.9427446898296526,3.368900326839843,4.764112855311373,0.7931460824869719,2.8282340694889614,3.0000000000000364,0.0014530137627036905,0.0,0.2361525870947281,0.0
 0.9518755115521341,3.3948469859739454,4.764473034796583,0.7953023496590367,2.855626534656406,3.0,0.0013679920196780042,0.0,0.2244873700186992,0.0
 0.9609520612530933,3.4208872760794784,4.764835440255504,0.797339920430249,2.8828561837592837,3.000000000000037,0.001285153762175192,0.0,0.2129044085245741,0.0
 0.9699746800445527,3.4470177572932896,4.765199977160181,0.7992608757473874,2.909924040133662,3.0000000000000124,0.0012043627769279914,0.0,0.20139350108774334,0.0
